RowID,Outcome,Intervention,Comparator,Answer,Reasoning,xml_offsets,XML,PMID,Location
1968611, Nadir white cell count after Cycle 1,Verapamil,Control,Significantly decreased,the median nadir white cell count after Cycle 1 chemotherapy was lower in the verapamil arm (P = 0.065) and there were significantly more dose reductions after Cycle 1 in the verapamil arm (P = 0.031).,2339:2541,1968611,8398713,Unavailable
1968611,Dose reductions ,Verapamil,Control,Significantly increased,the median nadir white cell count after Cycle 1 chemotherapy was lower in the verapamil arm (P = 0.065) and there were significantly more dose reductions after Cycle 1 in the verapamil arm (P = 0.031).,2339:2541,1968611,8398713,Unavailable
1968611,Response to chemotherapy ,Verapamil,Control,No significant difference,No statistically significant differences in response (P = 0.582) or survival (P = 0.290) data were seen.,2542:2646,1968611,8398713,Unavailable
1968611,Survival ,Verapamil,Control,No significant difference,No statistically significant differences in response (P = 0.582) or survival (P = 0.290) data were seen.,2542:2646,1968611,8398713,Unavailable
5769199,Heart rate,Slow breathing exercises ,Control,Significantly decreased,There was a significant reduction in HR from baseline compared to the control group.,19657:19741,5769199,29343931,Unavailable
5769199,Systolic blood pressure ,Slow breathing exercises ,Control,No significant difference,"The SBP and DBP values following 12 weeks of slow, deep breathing exercise also showed a statistically significant reduction, but the marginal reduction in blood pressure seems to be clinically insignificant",19742:19967,5769199,29343931,Unavailable
5769199,Diastolic blood pressure ,Slow breathing exercises ,Control,No significant difference,"The SBP and DBP values following 12 weeks of slow, deep breathing exercise also showed a statistically significant reduction, but the marginal reduction in blood pressure seems to be clinically insignificant",19742:19967,5769199,29343931,Unavailable
5769199,Perceived Stress Score ,Slow breathing exercises ,Control,Significantly decreased,The magnitude of change (delta change) of the Perceived Stress Score in the study group was significant compared to that of the control group,20198:20339,5769199,29343931,Unavailable
5769199,Heart rate,Slow breathing exercises ,Control,Significantly decreased,"HR, SBP, DBP, and PSS decreased significantly (P &lt; 0.05) in the study group following 12 weeks slow breathing exercise training",4707:4851,5769199,29343931,Unavailable
5769199,Systolic blood pressure ,Slow breathing exercises ,Control,No significant difference,"HR, SBP, DBP, and PSS decreased significantly (P &lt; 0.05) in the study group following 12 weeks slow breathing exercise training",4707:4851,5769199,29343931,Unavailable
5769199,Diastolic blood pressure ,Slow breathing exercises ,Control,No significant difference,"HR, SBP, DBP, and PSS decreased significantly (P &lt; 0.05) in the study group following 12 weeks slow breathing exercise training",4707:4851,5769199,29343931,Unavailable
5769199,Perceived Stress Score ,Slow breathing exercises ,Control,Significantly decreased,"HR, SBP, DBP, and PSS decreased significantly (P &lt; 0.05) in the study group following 12 weeks slow breathing exercise training",4707:4851,5769199,29343931,Unavailable
5769199,Body mass index,Slow breathing exercises ,Control,No significant difference,no significant change (P &gt; 0.05) was observed in BMI and WHR.,4859:4940,5769199,29343931,Unavailable
5769199,Waist-hip ratio,Slow breathing exercises ,Control,No significant difference,no significant change (P &gt; 0.05) was observed in BMI and WHR.,4859:4940,5769199,29343931,Unavailable
3544370,All symptom duration,0.6 g of Shi-cha,Placebo,Significantly decreased,"Compared with patients in group C, patients in groups A and B had significant improvement in the all symptom duration, main symptom duration, minor symptom duration, as well as change from baseline of cumulative symptom score, main symptom score, and minor symptom score at day 4. The symptom durations and scores showed slight superiority of group B over group A, although these differences were not statistically significant.",5994:6422,3544370,23346193,Unavailable
3544370,All symptom duration,1.2 g of Shi-cha,Placebo,Significantly decreased,"Compared with patients in group C, patients in groups A and B had significant improvement in the all symptom duration, main symptom duration, minor symptom duration, as well as change from baseline of cumulative symptom score, main symptom score, and minor symptom score at day 4. The symptom durations and scores showed slight superiority of group B over group A, although these differences were not statistically significant.",5994:6422,3544370,23346193,Unavailable
3544370,Main symptom duration,0.6 g of Shi-cha,Placebo,Significantly decreased,"Compared with patients in group C, patients in groups A and B had significant improvement in the all symptom duration, main symptom duration, minor symptom duration, as well as change from baseline of cumulative symptom score, main symptom score, and minor symptom score at day 4. The symptom durations and scores showed slight superiority of group B over group A, although these differences were not statistically significant.",5994:6422,3544370,23346193,Unavailable
3544370,Main symptom duration,1.2 g of Shi-cha,Placebo,Significantly decreased,"Compared with patients in group C, patients in groups A and B had significant improvement in the all symptom duration, main symptom duration, minor symptom duration, as well as change from baseline of cumulative symptom score, main symptom score, and minor symptom score at day 4. The symptom durations and scores showed slight superiority of group B over group A, although these differences were not statistically significant.",5994:6422,3544370,23346193,Unavailable
3544370,Minor symptom duration,0.6 g of Shi-cha,Placebo,Significantly decreased,"Compared with patients in group C, patients in groups A and B had significant improvement in the all symptom duration, main symptom duration, minor symptom duration, as well as change from baseline of cumulative symptom score, main symptom score, and minor symptom score at day 4. The symptom durations and scores showed slight superiority of group B over group A, although these differences were not statistically significant.",5994:6422,3544370,23346193,Unavailable
3544370,Minor symptom duration,1.2 g of Shi-cha,Placebo,Significantly decreased,"Compared with patients in group C, patients in groups A and B had significant improvement in the all symptom duration, main symptom duration, minor symptom duration, as well as change from baseline of cumulative symptom score, main symptom score, and minor symptom score at day 4. The symptom durations and scores showed slight superiority of group B over group A, although these differences were not statistically significant.",5994:6422,3544370,23346193,Unavailable
3544370,Cumulative symptom score,0.6 g of Shi-cha,Placebo,Significantly decreased,"Compared with patients in group C, patients in groups A and B had significant improvement in the all symptom duration, main symptom duration, minor symptom duration, as well as change from baseline of cumulative symptom score, main symptom score, and minor symptom score at day 4. The symptom durations and scores showed slight superiority of group B over group A, although these differences were not statistically significant.",5994:6422,3544370,23346193,Unavailable
3544370,Cumulative symptom score,1.2 g of Shi-cha,Placebo,Significantly decreased,"Compared with patients in group C, patients in groups A and B had significant improvement in the all symptom duration, main symptom duration, minor symptom duration, as well as change from baseline of cumulative symptom score, main symptom score, and minor symptom score at day 4. The symptom durations and scores showed slight superiority of group B over group A, although these differences were not statistically significant.",5994:6422,3544370,23346193,Unavailable
3544370,Main symptom score,0.6 g of Shi-cha,Placebo,Significantly decreased,"Compared with patients in group C, patients in groups A and B had significant improvement in the all symptom duration, main symptom duration, minor symptom duration, as well as change from baseline of cumulative symptom score, main symptom score, and minor symptom score at day 4. The symptom durations and scores showed slight superiority of group B over group A, although these differences were not statistically significant.",5994:6422,3544370,23346193,Unavailable
3544370,Main symptom score,1.2 g of Shi-cha,Placebo,Significantly decreased,"Compared with patients in group C, patients in groups A and B had significant improvement in the all symptom duration, main symptom duration, minor symptom duration, as well as change from baseline of cumulative symptom score, main symptom score, and minor symptom score at day 4. The symptom durations and scores showed slight superiority of group B over group A, although these differences were not statistically significant.",5994:6422,3544370,23346193,Unavailable
3544370,Minor symptom score,0.6 g of Shi-cha,Placebo,Significantly decreased,"Compared with patients in group C, patients in groups A and B had significant improvement in the all symptom duration, main symptom duration, minor symptom duration, as well as change from baseline of cumulative symptom score, main symptom score, and minor symptom score at day 4. The symptom durations and scores showed slight superiority of group B over group A, although these differences were not statistically significant.",5994:6422,3544370,23346193,Unavailable
3544370,Minor symptom score,1.2 g of Shi-cha,Placebo,Significantly decreased,"Compared with patients in group C, patients in groups A and B had significant improvement in the all symptom duration, main symptom duration, minor symptom duration, as well as change from baseline of cumulative symptom score, main symptom score, and minor symptom score at day 4. The symptom durations and scores showed slight superiority of group B over group A, although these differences were not statistically significant.",5994:6422,3544370,23346193,Unavailable
3544370,All symptom duration,0.6 g of Shi-cha,1.2 g of Shi-cha,No significant difference,"Compared with patients in group C, patients in groups A and B had significant improvement in the all symptom duration, main symptom duration, minor symptom duration, as well as change from baseline of cumulative symptom score, main symptom score, and minor symptom score at day 4. The symptom durations and scores showed slight superiority of group B over group A, although these differences were not statistically significant.",5994:6422,3544370,23346193,Unavailable
3544370,Main symptom duration,0.6 g of Shi-cha,1.2 g of Shi-cha,No significant difference,"Compared with patients in group C, patients in groups A and B had significant improvement in the all symptom duration, main symptom duration, minor symptom duration, as well as change from baseline of cumulative symptom score, main symptom score, and minor symptom score at day 4. The symptom durations and scores showed slight superiority of group B over group A, although these differences were not statistically significant.",5994:6422,3544370,23346193,Unavailable
3544370,Minor symptom duration,0.6 g of Shi-cha,1.2 g of Shi-cha,No significant difference,"Compared with patients in group C, patients in groups A and B had significant improvement in the all symptom duration, main symptom duration, minor symptom duration, as well as change from baseline of cumulative symptom score, main symptom score, and minor symptom score at day 4. The symptom durations and scores showed slight superiority of group B over group A, although these differences were not statistically significant.",5994:6422,3544370,23346193,Unavailable
3544370,Cumulative symptom score,0.6 g of Shi-cha,1.2 g of Shi-cha,No significant difference,"Compared with patients in group C, patients in groups A and B had significant improvement in the all symptom duration, main symptom duration, minor symptom duration, as well as change from baseline of cumulative symptom score, main symptom score, and minor symptom score at day 4. The symptom durations and scores showed slight superiority of group B over group A, although these differences were not statistically significant.",5994:6422,3544370,23346193,Unavailable
3544370,Main symptom score,0.6 g of Shi-cha,1.2 g of Shi-cha,No significant difference,"Compared with patients in group C, patients in groups A and B had significant improvement in the all symptom duration, main symptom duration, minor symptom duration, as well as change from baseline of cumulative symptom score, main symptom score, and minor symptom score at day 4. The symptom durations and scores showed slight superiority of group B over group A, although these differences were not statistically significant.",5994:6422,3544370,23346193,Unavailable
3544370,Minor symptom score,0.6 g of Shi-cha,1.2 g of Shi-cha,No significant difference,"Compared with patients in group C, patients in groups A and B had significant improvement in the all symptom duration, main symptom duration, minor symptom duration, as well as change from baseline of cumulative symptom score, main symptom score, and minor symptom score at day 4. The symptom durations and scores showed slight superiority of group B over group A, although these differences were not statistically significant.",5994:6422,3544370,23346193,Unavailable
3544370,Adverse events,0.6 g of Shi-cha,Placebo,No significant difference,There were no differences in adverse events.,6422:6467,3544370,23346193,Unavailable
3544370,Adverse events,1.2 g of Shi-cha,Placebo,No significant difference,There were no differences in adverse events.,6422:6467,3544370,23346193,Unavailable
3544370,Adverse events,0.6 g of Shi-cha,1.2 g of Shi-cha,No significant difference,There were no differences in adverse events.,6422:6467,3544370,23346193,Unavailable
3544370,Main symptom duration,0.6 g of Shi-cha,Placebo,Significantly decreased,"There was a significant difference in main symptom duration (Figures 2(c) and 2(e); P &lt; 0.0001) and minor symptom duration of arthralgia of extremities, stuffy nose, sneezing, as well as spiritlessness and weakness between patients with SCC treatment and without both the ITT and PP analyses (data not shown, P &lt; 0.0001).",20807:21243,3544370,23346193,Unavailable
3544370,Main symptom duration,1.2 g of Shi-cha,Placebo,Significantly decreased,"There was a significant difference in main symptom duration (Figures 2(c) and 2(e); P &lt; 0.0001) and minor symptom duration of arthralgia of extremities, stuffy nose, sneezing, as well as spiritlessness and weakness between patients with SCC treatment and without both the ITT and PP analyses (data not shown, P &lt; 0.0001).",20807:21243,3544370,23346193,Unavailable
3544370,Minor symptom duration,0.6 g of Shi-cha,Placebo,Significantly decreased,"There was a significant difference in main symptom duration (Figures 2(c) and 2(e); P &lt; 0.0001) and minor symptom duration of arthralgia of extremities, stuffy nose, sneezing, as well as spiritlessness and weakness between patients with SCC treatment and without both the ITT and PP analyses (data not shown, P &lt; 0.0001).",20807:21243,3544370,23346193,Unavailable
3544370,Minor symptom duration,1.2 g of Shi-cha,Placebo,Significantly decreased,"There was a significant difference in main symptom duration (Figures 2(c) and 2(e); P &lt; 0.0001) and minor symptom duration of arthralgia of extremities, stuffy nose, sneezing, as well as spiritlessness and weakness between patients with SCC treatment and without both the ITT and PP analyses (data not shown, P &lt; 0.0001).",20806:21243,3544370,23346193,Unavailable
3544370,All symptom duration,0.6 g of Shi-cha,1.2 g of Shi-cha,No significant difference,"In addition, all symptom duration and main symptom duration showed a slight superiority of group B over group A, although these differences were not statistically significant.",20491:20666,3544370,23346193,Unavailable
3544370,Main symptom duration,0.6 g of Shi-cha,1.2 g of Shi-cha,No significant difference,"In addition, all symptom duration and main symptom duration showed a slight superiority of group B over group A, although these differences were not statistically significant.",20491:20666,3544370,23346193,Unavailable
3544370,Cumulative symptom score,0.6 g of Shi-cha,Placebo,Significantly decreased,"Compared with patients in group C, the ITT and PP analyses showed that patients in groups A and B had significant improvement in change from baseline of cumulative symptom score, main symptom score, and minor symptom score at day 4 (P &lt; 0.0001).",21856:22118,3544370,23346193,Unavailable
3544370,Cumulative symptom score,1.2 g of Shi-cha,Placebo,Significantly decreased,"Compared with patients in group C, the ITT and PP analyses showed that patients in groups A and B had significant improvement in change from baseline of cumulative symptom score, main symptom score, and minor symptom score at day 4 (P &lt; 0.0001).",21856:22118,3544370,23346193,Unavailable
3544370,Main symptom score,0.6 g of Shi-cha,Placebo,Significantly decreased,"Compared with patients in group C, the ITT and PP analyses showed that patients in groups A and B had significant improvement in change from baseline of cumulative symptom score, main symptom score, and minor symptom score at day 4 (P &lt; 0.0001).",21856:22118,3544370,23346193,Unavailable
3544370,Main symptom score,1.2 g of Shi-cha,Placebo,Significantly decreased,"Compared with patients in group C, the ITT and PP analyses showed that patients in groups A and B had significant improvement in change from baseline of cumulative symptom score, main symptom score, and minor symptom score at day 4 (P &lt; 0.0001).",21856:22118,3544370,23346193,Unavailable
3544370,Minor symptom score,0.6 g of Shi-cha,Placebo,Significantly decreased,"Compared with patients in group C, the ITT and PP analyses showed that patients in groups A and B had significant improvement in change from baseline of cumulative symptom score, main symptom score, and minor symptom score at day 4 (P &lt; 0.0001).",21856:22118,3544370,23346193,Unavailable
3544370,Minor symptom score,1.2 g of Shi-cha,Placebo,Significantly decreased,"Compared with patients in group C, the ITT and PP analyses showed that patients in groups A and B had significant improvement in change from baseline of cumulative symptom score, main symptom score, and minor symptom score at day 4 (P &lt; 0.0001).",21856:22118,3544370,23346193,Unavailable
3544370,Cumulative symptom score,0.6 g of Shi-cha,1.2 g of Shi-cha,No significant difference,"In addition, the scores showed a slight superiority of group B over group A at day 4, although these differences were not statistically significant",22118:22267,3544370,23346193,Unavailable
3544370,Main symptom score,0.6 g of Shi-cha,1.2 g of Shi-cha,No significant difference,"In addition, the scores showed a slight superiority of group B over group A at day 4, although these differences were not statistically significant",22119:22266,3544370,23346193,Unavailable
3544370,Minor symptom score,0.6 g of Shi-cha,1.2 g of Shi-cha,No significant difference,"In addition, the scores showed a slight superiority of group B over group A at day 4, although these differences were not statistically significant",22118:22266,3544370,23346193,Unavailable
3544370,Adverse events,0.6 g of Shi-cha,Placebo,No significant difference,"There were one, one, and two patients with adverse effects in group A, group B, and group C, respectively (P = 0.774).",22416:22551,3544370,23346193,Unavailable
3544370,Adverse events,1.2 g of Shi-cha,Placebo,No significant difference,"There were one, one, and two patients with adverse effects in group A, group B, and group C, respectively (P = 0.774).",22416:22551,3544370,23346193,Unavailable
3544370,Adverse events,0.6 g of Shi-cha,1.2 g of Shi-cha,No significant difference,"There were one, one, and two patients with adverse effects in group A, group B, and group C, respectively (P = 0.774).",22416:22551,3544370,23346193,Unavailable
3653802,Neonatal mortality rate at year 1,Maternal-and-Newborn Stakeholder Groups ,Control,No significant difference,"No significant difference in NMR was observed during the first 2 y of the trial (July 2008 to June 2009 and July 2009 to June 2010, respectively) while the third year (July 2010 to June 2011) showed a significantly lower NMR in intervention arm; adjusted OR 0.51 (95% CI 0.30–0.89)",54100:54381,3653802,23690755,Unavailable
3653802,Neonatal mortality rate at year 2,Maternal-and-Newborn Stakeholder Groups ,Control,No significant difference,"No significant difference in NMR was observed during the first 2 y of the trial (July 2008 to June 2009 and July 2009 to June 2010, respectively) while the third year (July 2010 to June 2011) showed a significantly lower NMR in intervention arm; adjusted OR 0.51 (95% CI 0.30–0.89)",54100:54381,3653802,23690755,Unavailable
3653802,Neonatal mortality rate at year 3,Maternal-and-Newborn Stakeholder Groups ,Control,Significantly decreased,"No significant difference in NMR was observed during the first 2 y of the trial (July 2008 to June 2009 and July 2009 to June 2010, respectively) while the third year (July 2010 to June 2011) showed a significantly lower NMR in intervention arm; adjusted OR 0.51 (95% CI 0.30–0.89)",54100:54381,3653802,23690755,Unavailable
3653802,Frequency of antenatal care,Maternal-and-Newborn Stakeholder Groups ,Control,Significantly increased,"Antenatal care was significantly more common among women in intervention communes (adjusted OR 2.27, 95% CI 1.07–4.80) with a significant time trend in the intervention arm.",54996:55170,3653802,23690755,Unavailable
3653802,Tetanus immunisation,Maternal-and-Newborn Stakeholder Groups ,Control,No significant difference,"There were no significant differences in the following secondary outcomes: tetanus immunisation as part of the antenatal services (OR 1.64, 95% CI 0.83–3.24), the presence of delivery preparedness (OR 1.33, 95% CI 0.67–2.64), institutional delivery (OR 1.88, 95% CI 0.60–5.87), temperature control at delivery (OR 1.28, 95% CI 0.50–3.25), early initiation of breastfeeding (OR 0.93, 95% CI 0.6–1.37), or home visit of a midwife during the first week after delivery (OR 1.06, 95% CI 0.51–2.20)",55170:55662,3653802,23690755,Unavailable
3653802,Delivery preparedness,Maternal-and-Newborn Stakeholder Groups ,Control,No significant difference,"There were no significant differences in the following secondary outcomes: tetanus immunisation as part of the antenatal services (OR 1.64, 95% CI 0.83–3.24), the presence of delivery preparedness (OR 1.33, 95% CI 0.67–2.64), institutional delivery (OR 1.88, 95% CI 0.60–5.87), temperature control at delivery (OR 1.28, 95% CI 0.50–3.25), early initiation of breastfeeding (OR 0.93, 95% CI 0.6–1.37), or home visit of a midwife during the first week after delivery (OR 1.06, 95% CI 0.51–2.20)",55170:55662,3653802,23690755,Unavailable
3653802,Institutional deliveries,Maternal-and-Newborn Stakeholder Groups ,Control,No significant difference,"There were no significant differences in the following secondary outcomes: tetanus immunisation as part of the antenatal services (OR 1.64, 95% CI 0.83–3.24), the presence of delivery preparedness (OR 1.33, 95% CI 0.67–2.64), institutional delivery (OR 1.88, 95% CI 0.60–5.87), temperature control at delivery (OR 1.28, 95% CI 0.50–3.25), early initiation of breastfeeding (OR 0.93, 95% CI 0.6–1.37), or home visit of a midwife during the first week after delivery (OR 1.06, 95% CI 0.51–2.20)",55170:55662,3653802,23690755,Unavailable
3653802,Temperature control at delivery,Maternal-and-Newborn Stakeholder Groups ,Control,No significant difference,"There were no significant differences in the following secondary outcomes: tetanus immunisation as part of the antenatal services (OR 1.64, 95% CI 0.83–3.24), the presence of delivery preparedness (OR 1.33, 95% CI 0.67–2.64), institutional delivery (OR 1.88, 95% CI 0.60–5.87), temperature control at delivery (OR 1.28, 95% CI 0.50–3.25), early initiation of breastfeeding (OR 0.93, 95% CI 0.6–1.37), or home visit of a midwife during the first week after delivery (OR 1.06, 95% CI 0.51–2.20)",55170:55662,3653802,23690755,Unavailable
3653802,Early initiation of breastfeeding,Maternal-and-Newborn Stakeholder Groups ,Control,No significant difference,"There were no significant differences in the following secondary outcomes: tetanus immunisation as part of the antenatal services (OR 1.64, 95% CI 0.83–3.24), the presence of delivery preparedness (OR 1.33, 95% CI 0.67–2.64), institutional delivery (OR 1.88, 95% CI 0.60–5.87), temperature control at delivery (OR 1.28, 95% CI 0.50–3.25), early initiation of breastfeeding (OR 0.93, 95% CI 0.6–1.37), or home visit of a midwife during the first week after delivery (OR 1.06, 95% CI 0.51–2.20)",55170:55662,3653802,23690755,Unavailable
3653802,Home visit of a midwife during the first week,Maternal-and-Newborn Stakeholder Groups ,Control,No significant difference,"There were no significant differences in the following secondary outcomes: tetanus immunisation as part of the antenatal services (OR 1.64, 95% CI 0.83–3.24), the presence of delivery preparedness (OR 1.33, 95% CI 0.67–2.64), institutional delivery (OR 1.88, 95% CI 0.60–5.87), temperature control at delivery (OR 1.28, 95% CI 0.50–3.25), early initiation of breastfeeding (OR 0.93, 95% CI 0.6–1.37), or home visit of a midwife during the first week after delivery (OR 1.06, 95% CI 0.51–2.20)",55170:55662,3653802,23690755,Unavailable
2699657,Time to dropout,Quetiapine,Control,No significant difference,"The primary outcome, time to dropout, was examined using survival analysis. It was shown that patients in the quetiapine group dropped out earlier than those in the placebo group, but this difference was not significant (p = 0.68)",4008:4238,2699657,19557142,Unavailable
2699657,Improvement in psychotic symptoms,Quetiapine,Control,No significant difference,No significant changes were found for any of the secondary outcome measures in either group.,4240:4332,2699657,19557142,Unavailable
2699657,Unified Parkinson’s Disease Rating Scale,Quetiapine,Control,No significant difference,No significant changes were found for any of the secondary outcome measures in either group.,4240:4332,2699657,19557142,Unavailable
2699657,Brief Psychiatric Rating Scale,Quetiapine,Control,No significant difference,No significant changes were found for any of the secondary outcome measures in either group.,14875:15165,2699657,19557142,Unavailable
2699657,Neuropsychiatric Inventory,Quetiapine,Control,No significant difference,No significant changes were found for any of the secondary outcome measures in either group.,11971:11975,2699657,19557142,Unavailable
2699657,Baylor PD hallucination scale,Quetiapine,Control,No significant difference,No significant changes were found for any of the secondary outcome measures in either group.,11971:11975,2699657,19557142,Unavailable
2699657,Time to dropout,Quetiapine,Control,No significant difference,The graph shows that patients on quetiapine dropped out faster than patients on placebo. The log rank test was used to compare the survival distributions; they were not found to be significantly different (p =0.68). Quetiapine therefore did not have a significant effect on time to dropout.,14875:15165,2699657,19557142,Unavailable
2699657,Improvement in psychotic symptoms,Quetiapine,Control,No significant difference,"Due to the small numbers and high drop out rate, the secondary outcome measures (Baylor PD hallucination scale, UPDRS, NPI, and BPRS) were only analyzed at six weeks. The analysis was by intention to treat and missing values were imputed using last observation carried forward. No significant changes were found for any of the secondary outcome measures in either group.",15172:15542,2699657,19557142,Unavailable
2699657,Unified Parkinson’s Disease Rating Scale,Quetiapine,Control,No significant difference,"Due to the small numbers and high drop out rate, the secondary outcome measures (Baylor PD hallucination scale, UPDRS, NPI, and BPRS) were only analyzed at six weeks. The analysis was by intention to treat and missing values were imputed using last observation carried forward. No significant changes were found for any of the secondary outcome measures in either group.",15172:15543,2699657,19557142,Unavailable
2699657,Brief Psychiatric Rating Scale,Quetiapine,Control,No significant difference,"Due to the small numbers and high drop out rate, the secondary outcome measures (Baylor PD hallucination scale, UPDRS, NPI, and BPRS) were only analyzed at six weeks. The analysis was by intention to treat and missing values were imputed using last observation carried forward. No significant changes were found for any of the secondary outcome measures in either group.",15172:15543,2699657,19557142,Unavailable
2699657,Neuropsychiatric Inventory,Quetiapine,Control,No significant difference,"Due to the small numbers and high drop out rate, the secondary outcome measures (Baylor PD hallucination scale, UPDRS, NPI, and BPRS) were only analyzed at six weeks. The analysis was by intention to treat and missing values were imputed using last observation carried forward. No significant changes were found for any of the secondary outcome measures in either group.",15172:15543,2699657,19557142,Unavailable
2699657,Baylor PD hallucination scale,Quetiapine,Control,No significant difference,"Due to the small numbers and high drop out rate, the secondary outcome measures (Baylor PD hallucination scale, UPDRS, NPI, and BPRS) were only analyzed at six weeks. The analysis was by intention to treat and missing values were imputed using last observation carried forward. No significant changes were found for any of the secondary outcome measures in either group.",15172:15543,2699657,19557142,Unavailable
3611754,Intraoperative total fluid input,7.2% hypertonic saline - 6% hydroxyethyl starch,6% hydroxyethyl starch,Significantly decreased,"The patients who received the HS-HES solution had a significant decrease in the intraoperative total fluid input (p&lt;0.01), the volume of Ringer's solution required (p&lt;0.05), the fluid balance (p&lt;0.01) and their dural tension scores (p&lt;0.05).",4819:5138,3611754,23644851,Unavailable
3611754,Volume of Ringer's solution required ,7.2% hypertonic saline - 6% hydroxyethyl starch,6% hydroxyethyl starch,Significantly decreased,"The patients who received the HS-HES solution had a significant decrease in the intraoperative total fluid input (p&lt;0.01), the volume of Ringer's solution required (p&lt;0.05), the fluid balance (p&lt;0.01) and their dural tension scores (p&lt;0.05).",4819:5138,3611754,23644851,Unavailable
3611754,Fluid balance,7.2% hypertonic saline - 6% hydroxyethyl starch,6% hydroxyethyl starch,Significantly decreased,"The patients who received the HS-HES solution had a significant decrease in the intraoperative total fluid input (p&lt;0.01), the volume of Ringer's solution required (p&lt;0.05), the fluid balance (p&lt;0.01) and their dural tension scores (p&lt;0.05).",4819:5138,3611754,23644851,Unavailable
3611754,Dural tension scores,7.2% hypertonic saline - 6% hydroxyethyl starch,6% hydroxyethyl starch,Significantly decreased,"The patients who received the HS-HES solution had a significant decrease in the intraoperative total fluid input (p&lt;0.01), the volume of Ringer's solution required (p&lt;0.05), the fluid balance (p&lt;0.01) and their dural tension scores (p&lt;0.05).",4819:5138,3611754,23644851,Unavailable
3611754,Total urine output,7.2% hypertonic saline - 6% hydroxyethyl starch,6% hydroxyethyl starch,No significant difference,"The total urine output, blood loss, bleeding severity scores, operation duration and hemodynamic variables were similar in both groups (p&gt;0.05).",5138:5302,3611754,23644851,Unavailable
3611754,Blood loss,7.2% hypertonic saline - 6% hydroxyethyl starch,6% hydroxyethyl starch,No significant difference,"The total urine output, blood loss, bleeding severity scores, operation duration and hemodynamic variables were similar in both groups (p&gt;0.05).",5138:5302,3611754,23644851,Unavailable
3611754,Bleeding severity ,7.2% hypertonic saline - 6% hydroxyethyl starch,6% hydroxyethyl starch,No significant difference,"The total urine output, blood loss, bleeding severity scores, operation duration and hemodynamic variables were similar in both groups (p&gt;0.05).",5138:5302,3611754,23644851,Unavailable
3611754,Operation duration,7.2% hypertonic saline - 6% hydroxyethyl starch,6% hydroxyethyl starch,No significant difference,"The total urine output, blood loss, bleeding severity scores, operation duration and hemodynamic variables were similar in both groups (p&gt;0.05).",5138:5302,3611754,23644851,Unavailable
3611754,Heart rate,7.2% hypertonic saline - 6% hydroxyethyl starch,6% hydroxyethyl starch,No significant difference,"The total urine output, blood loss, bleeding severity scores, operation duration and hemodynamic variables were similar in both groups (p&gt;0.05).",5138:5302,3611754,23644851,Unavailable
3611754,Mean arterial pressure ,7.2% hypertonic saline - 6% hydroxyethyl starch,6% hydroxyethyl starch,No significant difference,"The total urine output, blood loss, bleeding severity scores, operation duration and hemodynamic variables were similar in both groups (p&gt;0.05).",5138:5302,3611754,23644851,Unavailable
3611754,Central venous pressure ,7.2% hypertonic saline - 6% hydroxyethyl starch,6% hydroxyethyl starch,No significant difference,"The total urine output, blood loss, bleeding severity scores, operation duration and hemodynamic variables were similar in both groups (p&gt;0.05).",5138:5302,3611754,23644851,Unavailable
3611754,Plasma osmolality,7.2% hypertonic saline - 6% hydroxyethyl starch,6% hydroxyethyl starch,Significantly increased,"Moreover, compared with the HES group, the HS-HES group had significantly higher plasma concentrations of sodium and chloride, increasing the osmolality (p&lt;0.01).",5303:5485,3611754,23644851,Unavailable
3611754,Intraoperative total fluid input,7.2% hypertonic saline - 6% hydroxyethyl starch,6% hydroxyethyl starch,Significantly decreased,"Compared with HES infusion, HS-HES infusion reduced the total fluid input (p&lt;0.01, Table&nbsp;2 and the volume of Ringer's solution (p&lt;0.05, Table&nbsp;2 required during the operation.",16363:16677,3611754,23644851,Unavailable
3611754,Volume of Ringer's solution required ,7.2% hypertonic saline - 6% hydroxyethyl starch,6% hydroxyethyl starch,Significantly decreased,"Compared with HES infusion, HS-HES infusion reduced the total fluid input (p&lt;0.01, Table&nbsp;2 and the volume of Ringer's solution (p&lt;0.05, Table&nbsp;2 required during the operation.",16363:16677,3611754,23644851,Unavailable
3611754,Fluid balance,7.2% hypertonic saline - 6% hydroxyethyl starch,6% hydroxyethyl starch,Significantly decreased,"Moreover, the fluid balance of the HS-HES group was significantly lower than the HES group (p&lt;0.01, Table&nbsp;2, and HS-HES treatment also led to a significant decrease in the dural tension scores compared with HES infusion (p&lt;0.05, Table&nbsp;2.",16678:17055,3611754,23644851,Unavailable
3611754,Dural tension scores,7.2% hypertonic saline - 6% hydroxyethyl starch,6% hydroxyethyl starch,Significantly decreased,"Moreover, the fluid balance of the HS-HES group was significantly lower than the HES group (p&lt;0.01, Table&nbsp;2, and HS-HES treatment also led to a significant decrease in the dural tension scores compared with HES infusion (p&lt;0.05, Table&nbsp;2.",16678:17055,3611754,23644851,Unavailable
3611754,Heart rate,7.2% hypertonic saline - 6% hydroxyethyl starch,6% hydroxyethyl starch,No significant difference,"The changes in HR, MAP and CVP were similar in both groups during the study period",17062:17144,3611754,23644851,Unavailable
3611754,Mean arterial pressure ,7.2% hypertonic saline - 6% hydroxyethyl starch,6% hydroxyethyl starch,No significant difference,"The changes in HR, MAP and CVP were similar in both groups during the study period",17062:17144,3611754,23644851,Unavailable
