RowID,Outcome,Comparator,Intervention,Answer,Reasoning,xml_offsets,XML,PMID,Location
 546286 ,C-terminal telopeptide of type I collagen (ICTP) serum levels,Calcium + vitamin D + hormone replacement therapy,Calcium + vitamin D alone,Significantly decreased,"HRT resulted also in a significant (P = 0.035) but less pronounced reduction in the other collagen type I degradation product, ICTP.",24031:24180, 546286 ,15380045,Unavailable
 546286 ,C-terminal telopeptide of type I collagen (ICTP) serum levels after 12 months,Calcium + vitamin D + hormone replacement therapy,Baseline,No significant difference,The average percentage reduction of this marker was 5 ± 7% after 12 months and 5 ± 5% after 24 months in the HRT group.,24181:24300, 546286 ,15380045,Unavailable
 546286 ,C-terminal telopeptide of type I collagen (ICTP) serum levels after 24 months,Calcium + vitamin D + hormone replacement therapy,Baseline,No significant difference,The average percentage reduction of this marker was 5 ± 7% after 12 months and 5 ± 5% after 24 months in the HRT group.,24181:24300, 546286 ,15380045,Unavailable
 546286 ,C-terminal telopeptide of type I collagen (ICTP) serum levels after 12 moths,Calcium + vitamin D ,Baseline,Significantly increased,"A significant increase (P = 0.002) of ICTP was found in the controls, by an average of 21 ± 6% after 12 months and 31 ± 10% after 24 months.",24181:24300, 546286 ,15380045,Unavailable
 546286 ,C-terminal telopeptide of type I collagen (ICTP) serum levels after 24 moths,Calcium + vitamin D ,Baseline,Significantly increased,"A significant increase (P = 0.002) of ICTP was found in the controls, by an average of 21 ± 6% after 12 months and 31 ± 10% after 24 months.",24181:24300, 546286 ,15380045,Unavailable
 546286 ,BSP levels ,Calcium + vitamin D + hormone replacement therapy,Baseline,No significant difference,"BSP, which is a bone-specific protein enriched in the cartilage–bone interface, increased significantly (P = 0.023) in the control group but remained unchanged in the HRT group.",24465:24659, 546286 ,15380045,Unavailable
 546286 ,BSP levels ,Calcium + vitamin D ,Baseline,Significantly increased,"BSP, which is a bone-specific protein enriched in the cartilage–bone interface, increased significantly (P = 0.023) in the control group but remained unchanged in the HRT group.",24465:24659, 546286 ,15380045,Unavailable
 546286 ,C-terminal propeptide of type I procollagen (PICP) serum levels,Calcium + vitamin D + hormone replacement therapy,Calcium + vitamin D alone,Significantly decreased,"The marker of bone formation, PICP, decreased significantly in comparison with the controls (P = 0.005)",24666:24786, 546286 ,15380045,Unavailable
 546286 ,C-terminal propeptide of type I procollagen (PICP) serum levels after 12 months,Calcium + vitamin D + hormone replacement therapy,Baseline,Significantly decreased,"The marker of bone formation, PICP, decreased significantly in comparison with the controls (P = 0.005) as well as within the HRT group (P &lt; 0.001) by the end of the first year.",24666:24877, 546286 ,15380045,Unavailable
 546286 ,C-terminal propeptide of type I procollagen (PICP) serum levels after 24 months,Calcium + vitamin D + hormone replacement therapy,Baseline,Significantly decreased,"After the second year, a significant decrease was found within the HRT group (P = 0.021) in comparison with baseline values.",24878:25022, 546286 ,15380045,Unavailable
 546286 ,Cartilage oligomeric matrix protein (COMP) serum levels,Calcium + vitamin D + hormone replacement therapy,Calcium + vitamin D alone,Significantly decreased,"The HRT group presented a marked decrease in serum levels of COMP, both between the HRT and control group (P = 0.003)",25185:25319, 546286 ,15380045,Unavailable
 546286 ,Cartilage oligomeric matrix protein (COMP) serum levels,Calcium + vitamin D + hormone replacement therapy,Baseline,Significantly decreased,"The HRT group presented a marked decrease in serum levels of COMP, both between the HRT and control group (P = 0.003) and within the HRT group (P = 0.003).",25185:25374, 546286 ,15380045,Unavailable
 546286 ,Collagen type II C-telopeptide degradation fragments (CTX-II) urinary levels,Calcium + vitamin D + hormone replacement therapy,Baseline,Significantly decreased,"The urinary marker of cartilage degradation, CTX-II, had decreased significantly at 2 years within the HRT group (P = 0.023) in comparison with baseline values.",25546:25723, 546286 ,15380045,Unavailable
 547907 ,OCD improvement,SRI + Quetiapine,SRI + Placebo,No significant difference,Quetiapine did not demonstrate a significant benefit over placebo at the end of the six-week treatment period (p = .636).,4899:5009, 547907 ,15667657,Unavailable
 547907 ,Tic improvement in patients with co-morbid tics,SRI + Quetiapine,SRI + Placebo,No significant difference,Similarly quetiapine failed to separate from placebo in the subgroup of subjects (n = 10) with co-morbid tics.,34493:34567, 547907 ,15667657,Unavailable
 547907 ,OCD improvement,SRI + Quetiapine,SRI + Placebo,No significant difference,However quetiapine did not demonstrate significant benefit over placebo at the end of the six-week treatment period (F = .19; p = .636),18506:18642, 547907 ,15667657,Unavailable
 547907 ,Yale-Brown Obsessive Compulsive Scale score reduction after 6 weeks,SRI + Quetiapine,SRI + Placebo,No significant difference,YBOCS (change at week 6) -7.1(SD7.2) -7.2(SD8.4),34362:34460, 547907 ,15667657,Unavailable
 547907 ,Yale-Brown Obsessive Compulsive Scale score percentage reduction ,SRI + Quetiapine,SRI + Placebo,No significant difference,YBOCS % change	-26.9%	-26%,33242:33314, 547907 ,15667657,Unavailable
 547907 ,Clinical Global Impression score for Severity after 6 weeks,SRI + Quetiapine,SRI + Placebo,No significant difference,CGI-Severity (week 6) 4.1 (SD1.4) 4.1(SD1.5),33792:33888, 547907 ,15667657,Unavailable
 547907 ,Montgomery-Asberg Depression Rating Scale score reduction after 6 weeks,SRI + Quetiapine,SRI + Placebo,No significant difference,MADRS (change at week 6)	-2.6 (SD 6.5)	-3 (SD 8.3),33792:33888, 547907 ,15667657,Unavailable
 547907 ,Sheehan Disability Scale score reduction after 6 weeks,SRI + Quetiapine,SRI + Placebo,No significant difference,SDS (change at week 6)	-5.3(SD5.6)	-6.1 (SD4.8),34076:34169, 547907 ,15667657,Unavailable
 547907 ,Yale Global Tic Severity Scale score reduction after 6 weeks,SRI + Quetiapine,SRI + Placebo,No significant difference,YGTSS (change at week 6) -4.5(SD 5.1) -9.4 (SD 14.6),34362:34460, 547907 ,15667657,Unavailable
 547907 ,Yale Global Tic Severity Scale score percentage reduction,SRI + Quetiapine,SRI + Placebo,No significant difference,YGTSS % change	-18.2%	-41.6%,34493:34567, 547907 ,15667657,Unavailable
 547907 ,Tic improvement in patients with co-morbid tics,SRI + Quetiapine,SRI + Placebo,No significant difference,"The reduction in the YGTSS did not differ significantly between treatment groups with tics (quetiapine -4.5, placebo -9.4; F = 2.8, p = .46).",34855:34996, 547907 ,15667657,Unavailable
 547907 ,Montgomery-Asberg Depression Rating Scale (for Severity) after 6 weeks,SRI + Quetiapine,SRI + Placebo,No significant difference,"Severity ratings for depressive symptoms (MADRS) were low at baseline (mean 10.6, SD 4.8), showed little change over the study period, and at week 6 remained similar for both groups (quetiapine = 8.2, SD 4.8; placebo = 7.7, SD 6.1).",35003:35235, 547907 ,15667657,Unavailable
 547907 ,Sedation,SRI + Quetiapine,SRI + Placebo,No significant difference,Sedation	75% (15)	33.3%(7),36821:36889, 547907 ,15667657,Unavailable
 547907 ,Dry mouth,SRI + Quetiapine,SRI + Placebo,No significant difference,Dry mouth	15% (3)	0,36920:36981, 547907 ,15667657,Unavailable
 547907 ,Headache,SRI + Quetiapine,SRI + Placebo,No significant difference,Headache	15% (3)	38% (8),37012:37078, 547907 ,15667657,Unavailable
 547907 ,Fatigue,SRI + Quetiapine,SRI + Placebo,No significant difference,Fatigue	15% (3)	19% (4),37109:37174, 547907 ,15667657,Unavailable
 547907 ,Irritability,SRI + Quetiapine,SRI + Placebo,No significant difference,Irritability	10% (2)	4.7% (1),37205:37276, 547907 ,15667657,Unavailable
 547907 ,Impaired concentration,SRI + Quetiapine,SRI + Placebo,No significant difference,Impaired concentration	10% (2)	0,37307:37381, 547907 ,15667657,Unavailable
 547907 ,Dizziness,SRI + Quetiapine,SRI + Placebo,No significant difference,Dizziness	5% (1)	14.3% (3),37412:37480, 547907 ,15667657,Unavailable
 547907 ,Nausea,SRI + Quetiapine,SRI + Placebo,No significant difference,Nausea	5% (1)	9.5% (2),37511:37575, 547907 ,15667657,Unavailable
 547907 ,Increased appetite,SRI + Quetiapine,SRI + Placebo,No significant difference,Increased appetite	5% (1)	9.5% (2),37606:37682, 547907 ,15667657,Unavailable
 547907 ,Delayed ejaculation,SRI + Quetiapine,SRI + Placebo,No significant difference,Delayed ejaculation	5% (1)	0,37713:37783, 547907 ,15667657,Unavailable
 547907 ,Weight gain,SRI + Quetiapine,SRI + Placebo,No significant difference,Weight gain	5% (1)	0,37814:37876, 547907 ,15667657,Unavailable
 547907 ,Worsening of mood,SRI + Quetiapine,SRI + Placebo,No significant difference,Worsening mood	5%(1)	4.7%(1),37907:37977, 547907 ,15667657,Unavailable
 547907 ,Difficulties with memory,SRI + Quetiapine,SRI + Placebo,No significant difference,Memory difficulties	5%(1)	0,38008:38077, 547907 ,15667657,Unavailable
 547907 ,Muscle aches,SRI + Quetiapine,SRI + Placebo,No significant difference,Muscle aches	5%(1)	0,38108:38170, 547907 ,15667657,Unavailable
 547907 ,Abdominal tenderness,SRI + Quetiapine,SRI + Placebo,No significant difference,Abdominal tenderness	5%(1)	0,38201:38271, 547907 ,15667657,Unavailable
 547907 ,Slurred speech,SRI + Quetiapine,SRI + Placebo,No significant difference,Slurred speech	5%(1)	0,38302:38366, 547907 ,15667657,Unavailable
